"Name.Ret","Month.Ret","Sales.Ret","ExciseTax.Ret","County.Ret","Established.Ret","RetailerURLLink"
"786","SATORI","Apr-2016","$17","$6","Whitman County","Retailer since Apr 2016","http://www.502data.com/license/417114"
"787","BUDDY'S","Oct-2016","$307,376","$113,729","King County","Retailer since May 2016","http://www.502data.com/license/413893"
"788","BUDDY'S","Sep-2016","$310,624","$114,931","King County","Retailer since May 2016","http://www.502data.com/license/413893"
"789","BUDDY'S","Aug-2016","$292,873","$108,363","King County","Retailer since May 2016","http://www.502data.com/license/413893"
"790","BUDDY'S","Jul-2016","$257,940","$95,438","King County","Retailer since May 2016","http://www.502data.com/license/413893"
"791","BUDDY'S","Jun-2016","$172,594","$63,860","King County","Retailer since May 2016","http://www.502data.com/license/413893"
"792","BUDDY'S","May-2016","$109,566","$40,539","King County","Retailer since May 2016","http://www.502data.com/license/413893"
"793","2020 SOLUTIONS","Oct-2016","$306,306","$113,333","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"794","2020 SOLUTIONS","Sep-2016","$331,703","$122,730","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"795","2020 SOLUTIONS","Aug-2016","$337,806","$124,988","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"796","2020 SOLUTIONS","Jul-2016","$333,446","$123,375","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"797","2020 SOLUTIONS","Jun-2016","$308,343","$114,087","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"798","2020 SOLUTIONS","May-2016","$314,967","$116,538","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"799","2020 SOLUTIONS","Apr-2016","$295,220","$109,231","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"800","2020 SOLUTIONS","Mar-2016","$297,830","$110,197","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"801","2020 SOLUTIONS","Feb-2016","$279,642","$103,468","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"802","2020 SOLUTIONS","Jan-2016","$290,671","$107,548","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"803","2020 SOLUTIONS","All-2015","$2,467,419","$882,239","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"804","2020 SOLUTIONS","All-2014","$715,803","$238,601","Whatcom County","Retailer since Jul 2014","http://www.502data.com/license/415470"
"805","CLUTCH CANNABIS","Oct-2016","$303,214","$112,189","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"806","CLUTCH CANNABIS","Sep-2016","$321,138","$118,821","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"807","CLUTCH CANNABIS","Aug-2016","$296,513","$109,710","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"808","CLUTCH CANNABIS","Jul-2016","$298,842","$110,572","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"809","CLUTCH CANNABIS","Jun-2016","$226,837","$83,930","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"810","CLUTCH CANNABIS","May-2016","$226,029","$83,631","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"811","CLUTCH CANNABIS","Apr-2016","$213,087","$78,842","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"812","CLUTCH CANNABIS","Mar-2016","$212,120","$78,484","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"813","CLUTCH CANNABIS","Feb-2016","$191,723","$70,938","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"814","CLUTCH CANNABIS","Jan-2016","$188,643","$69,798","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"815","CLUTCH CANNABIS","All-2015","$1,700,364","$606,001","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"816","CLUTCH CANNABIS","All-2014","$11,571","$3,857","King County","Retailer since Dec 2014","http://www.502data.com/license/413803"
"817","AMERICAN MARY","Oct-2016","$302,783","$112,030","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"818","AMERICAN MARY","Sep-2016","$280,142","$103,653","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"819","AMERICAN MARY","Aug-2016","$291,181","$107,737","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"820","AMERICAN MARY","Jul-2016","$279,002","$103,231","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"821","AMERICAN MARY","Jun-2016","$246,585","$91,236","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"822","AMERICAN MARY","May-2016","$230,246","$85,191","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"823","AMERICAN MARY","Apr-2016","$218,287","$80,766","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"824","AMERICAN MARY","Mar-2016","$213,854","$79,126","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"825","AMERICAN MARY","Feb-2016","$181,978","$67,332","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"826","AMERICAN MARY","Jan-2016","$188,631","$69,793","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"827","AMERICAN MARY","All-2015","$530,051","$196,012","King County","Retailer since Jun 2015","http://www.502data.com/license/410332"
"828","CANNABIS CITY","Oct-2016","$301,795","$111,664","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"829","CANNABIS CITY","Sep-2016","$302,461","$111,911","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"830","CANNABIS CITY","Aug-2016","$316,467","$117,093","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"831","CANNABIS CITY","Jul-2016","$323,929","$119,854","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"832","CANNABIS CITY","Jun-2016","$270,634","$100,135","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"833","CANNABIS CITY","May-2016","$273,186","$101,079","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"834","CANNABIS CITY","Apr-2016","$285,891","$105,780","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"835","CANNABIS CITY","Mar-2016","$293,011","$108,414","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"836","CANNABIS CITY","Feb-2016","$269,894","$99,861","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"837","CANNABIS CITY","Jan-2016","$267,310","$98,905","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"838","CANNABIS CITY","All-2015","$4,723,455","$1,656,318","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"839","CANNABIS CITY","All-2014","$2,334,803","$778,268","King County","Retailer since Jul 2014","http://www.502data.com/license/413319"
"840","RUCKUS","Oct-2016","$291,482","$107,848","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"841","RUCKUS","Sep-2016","$289,619","$107,159","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"842","RUCKUS","Aug-2016","$287,996","$106,559","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"843","RUCKUS","Jul-2016","$249,931","$92,475","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"844","RUCKUS","Jun-2016","$210,889","$78,029","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"845","RUCKUS","May-2016","$188,057","$69,581","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"846","RUCKUS","Apr-2016","$166,550","$61,624","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"847","RUCKUS","Mar-2016","$136,442","$50,484","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"848","RUCKUS","Feb-2016","$94,362","$34,914","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"849","RUCKUS","Jan-2016","$73,059","$27,032","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"850","RUCKUS","All-2015","$38,031","$14,071","King County","Retailer since Dec 2015","http://www.502data.com/license/413692"
"851","DOCKSIDE CANNABIS","Oct-2016","$280,278","$103,703","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"852","DOCKSIDE CANNABIS","Sep-2016","$288,317","$106,677","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"853","DOCKSIDE CANNABIS","Aug-2016","$293,654","$108,652","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"854","DOCKSIDE CANNABIS","Jul-2016","$295,854","$109,466","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"855","DOCKSIDE CANNABIS","Jun-2016","$271,659","$100,514","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"856","DOCKSIDE CANNABIS","May-2016","$297,348","$110,019","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"857","DOCKSIDE CANNABIS","Apr-2016","$316,612","$117,146","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"858","DOCKSIDE CANNABIS","Mar-2016","$311,543","$115,271","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"859","DOCKSIDE CANNABIS","Feb-2016","$314,703","$116,440","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"860","DOCKSIDE CANNABIS","Jan-2016","$319,320","$118,148","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"861","DOCKSIDE CANNABIS","All-2015","$3,295,885","$1,169,389","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"862","DOCKSIDE CANNABIS","All-2014","$60,645","$20,215","King County","Retailer since Dec 2014","http://www.502data.com/license/414569"
"863","SEATTLE CANNABIS COMPANY","Oct-2016","$277,776","$102,777","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"864","SEATTLE CANNABIS COMPANY","Sep-2016","$287,216","$106,270","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"865","SEATTLE CANNABIS COMPANY","Aug-2016","$284,984","$105,444","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"866","SEATTLE CANNABIS COMPANY","Jul-2016","$295,507","$109,338","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"867","SEATTLE CANNABIS COMPANY","Jun-2016","$263,470","$97,484","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"868","SEATTLE CANNABIS COMPANY","May-2016","$286,519","$106,012","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"869","SEATTLE CANNABIS COMPANY","Apr-2016","$295,600","$109,372","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"870","SEATTLE CANNABIS COMPANY","Mar-2016","$293,194","$108,482","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"871","SEATTLE CANNABIS COMPANY","Feb-2016","$296,380","$109,661","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"872","SEATTLE CANNABIS COMPANY","Jan-2016","$284,714","$105,344","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"873","SEATTLE CANNABIS COMPANY","All-2015","$2,610,484","$939,005","King County","Retailer since Feb 2015","http://www.502data.com/license/414780"
"874","TROVE CANNABIS","Oct-2016","$275,434","$101,911","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"875","TROVE CANNABIS","Sep-2016","$254,499","$94,165","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"876","TROVE CANNABIS","Aug-2016","$250,548","$92,703","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"877","TROVE CANNABIS","Jul-2016","$237,898","$88,022","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"878","TROVE CANNABIS","Jun-2016","$232,550","$86,044","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"879","TROVE CANNABIS","May-2016","$241,566","$89,380","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"880","TROVE CANNABIS","Apr-2016","$244,268","$90,379","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"881","TROVE CANNABIS","Mar-2016","$225,436","$83,411","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"882","TROVE CANNABIS","Feb-2016","$195,612","$72,377","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"883","TROVE CANNABIS","Jan-2016","$176,979","$65,482","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"884","TROVE CANNABIS","All-2015","$165,411","$61,202","Whatcom County","Retailer since Nov 2015","http://www.502data.com/license/414871"
"885","25 TREES","Oct-2016","$275,246","$101,841","Pierce County","Retailer since Dec 2015","http://www.502data.com/license/084154"
"886","25 TREES","Sep-2016","$270,828","$100,206","Pierce County","Retailer since Dec 2015","http://www.502data.com/license/084154"
"887","25 TREES","Aug-2016","$284,733","$105,351","Pierce County","Retailer since Dec 2015","http://www.502data.com/license/084154"
"888","25 TREES","Jul-2016","$287,393","$106,335","Pierce County","Retailer since Dec 2015","http://www.502data.com/license/084154"
"889","25 TREES","Jun-2016","$231,686","$85,724","Pierce County","Retailer since Dec 2015","http://www.502data.com/license/084154"
