"Name","Month","Sales","ExciseTax","County","Established","RetailerURLLink"
"577","OCEAN GREENS","All-2015",5232469,1843064,"King County","Retailer since Oct 2014","http://www.502data.com//license/413372"
"578","OCEAN GREENS","All-2014",723856,241286,"King County","Retailer since Oct 2014","http://www.502data.com//license/413372"
"579","WHITE RABBIT RETAIL","Sep-2016",351532,130067,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"580","WHITE RABBIT RETAIL","Aug-2016",357716,132355,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"581","WHITE RABBIT RETAIL","Jul-2016",297165,109951,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"582","WHITE RABBIT RETAIL","Jun-2016",235815,87251,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"583","WHITE RABBIT RETAIL","May-2016",255967,94708,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"584","WHITE RABBIT RETAIL","Apr-2016",249445,92295,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"585","WHITE RABBIT RETAIL","Mar-2016",245739,90923,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"586","WHITE RABBIT RETAIL","Feb-2016",226224,83703,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"587","WHITE RABBIT RETAIL","Jan-2016",237028,87700,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"588","WHITE RABBIT RETAIL","All-2015",886802,328115,"Snohomish County","Retailer since Jun 2015","http://www.502data.com//license/414398"
"589","KALEAFA","Sep-2016",345746,127926,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"590","KALEAFA","Aug-2016",327618,121219,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"591","KALEAFA","Jul-2016",321260,118866,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"592","KALEAFA","Jun-2016",295700,109409,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"593","KALEAFA","May-2016",297108,109930,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"594","KALEAFA","Apr-2016",292897,108372,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"595","KALEAFA","Mar-2016",279149,103285,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"596","KALEAFA","Feb-2016",250427,92658,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"597","KALEAFA","Jan-2016",239695,88687,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"598","KALEAFA","All-2015",1493452,544758,"Island County","Retailer since May 2015","http://www.502data.com//license/417643"
"599","DESTINATION HIGHWAY 420","Sep-2016",343598,127131,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"600","DESTINATION HIGHWAY 420","Aug-2016",334653,123822,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"601","DESTINATION HIGHWAY 420","Jul-2016",332522,123033,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"602","DESTINATION HIGHWAY 420","Jun-2016",284660,105324,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"603","DESTINATION HIGHWAY 420","May-2016",287051,106209,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"604","DESTINATION HIGHWAY 420","Apr-2016",299007,110633,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"605","DESTINATION HIGHWAY 420","Mar-2016",275827,102056,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"606","DESTINATION HIGHWAY 420","Feb-2016",252884,93567,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"607","DESTINATION HIGHWAY 420","Jan-2016",226827,83926,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"608","DESTINATION HIGHWAY 420","All-2015",683895,253041,"Kitsap County","Retailer since Aug 2015","http://www.502data.com//license/414503"
"609","420 WEST","Sep-2016",341542,126371,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"610","420 WEST","Aug-2016",308521,114153,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"611","420 WEST","Jul-2016",257674,95340,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"612","420 WEST","Jun-2016",210479,77877,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"613","420 WEST","May-2016",190674,70550,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"614","420 WEST","Apr-2016",169248,62622,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"615","420 WEST","Mar-2016",173181,64077,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"616","420 WEST","Feb-2016",145869,53971,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"617","420 WEST","Jan-2016",127394,47136,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"618","420 WEST","All-2015",255064,94374,"Thurston County","Retailer since Sep 2015","http://www.502data.com//license/414733"
"619","RAINIER ON PINE","Sep-2016",334927,123923,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"620","RAINIER ON PINE","Aug-2016",337655,124932,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"621","RAINIER ON PINE","Jul-2016",320798,118695,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"622","RAINIER ON PINE","Jun-2016",260029,96211,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"623","RAINIER ON PINE","May-2016",281533,104167,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"624","RAINIER ON PINE","Apr-2016",296787,109811,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"625","RAINIER ON PINE","Mar-2016",315622,116780,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"626","RAINIER ON PINE","Feb-2016",305809,113149,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"627","RAINIER ON PINE","Jan-2016",343318,127028,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"628","RAINIER ON PINE","All-2015",4368552,1544992,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"629","RAINIER ON PINE","All-2014",1349956,449985,"Pierce County","Retailer since Aug 2014","http://www.502data.com//license/414723"
"630","HERBN ELEMENTS","Sep-2016",334442,123743,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"631","HERBN ELEMENTS","Aug-2016",323900,119843,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"632","HERBN ELEMENTS","Jul-2016",307030,113601,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"633","HERBN ELEMENTS","Jun-2016",282649,104580,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"634","HERBN ELEMENTS","May-2016",280410,103752,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"635","HERBN ELEMENTS","Apr-2016",296591,109739,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"636","HERBN ELEMENTS","Mar-2016",295251,109243,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"637","HERBN ELEMENTS","Feb-2016",295390,109294,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"638","HERBN ELEMENTS","Jan-2016",311598,115291,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"639","HERBN ELEMENTS","All-2015",1904325,694813,"King County","Retailer since Apr 2015","http://www.502data.com//license/413570"
"640","2020 SOLUTIONS","Sep-2016",332056,122861,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"641","2020 SOLUTIONS","Aug-2016",337806,124988,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"642","2020 SOLUTIONS","Jul-2016",333446,123375,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"643","2020 SOLUTIONS","Jun-2016",308343,114087,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"644","2020 SOLUTIONS","May-2016",314967,116538,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"645","2020 SOLUTIONS","Apr-2016",295220,109231,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"646","2020 SOLUTIONS","Mar-2016",297830,110197,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"647","2020 SOLUTIONS","Feb-2016",279642,103468,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"648","2020 SOLUTIONS","Jan-2016",290671,107548,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"649","2020 SOLUTIONS","All-2015",2467419,882239,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"650","2020 SOLUTIONS","All-2014",715803,238601,"Whatcom County","Retailer since Jul 2014","http://www.502data.com//license/415470"
"651","HERB'S HOUSE","Sep-2016",330500,122285,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"652","HERB'S HOUSE","Aug-2016",337376,124829,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"653","HERB'S HOUSE","Jul-2016",345359,127783,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"654","HERB'S HOUSE","Jun-2016",331196,122542,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"655","HERB'S HOUSE","May-2016",338645,125299,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"656","HERB'S HOUSE","Apr-2016",345355,127781,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"657","HERB'S HOUSE","Mar-2016",348417,128914,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"658","HERB'S HOUSE","Feb-2016",350370,129637,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"659","HERB'S HOUSE","Jan-2016",350160,129559,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"660","HERB'S HOUSE","All-2015",3112328,1117304,"King County","Retailer since Feb 2015","http://www.502data.com//license/402039"
"661","THE TOP SHELF","Sep-2016",330312,122216,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"662","THE TOP SHELF","Aug-2016",326961,120975,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"663","THE TOP SHELF","Jul-2016",312003,115441,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"664","THE TOP SHELF","Jun-2016",269803,99827,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"665","THE TOP SHELF","May-2016",232901,86173,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"666","THE TOP SHELF","Apr-2016",223530,82706,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"667","THE TOP SHELF","Mar-2016",195979,72512,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"668","THE TOP SHELF","Feb-2016",181127,67017,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"669","THE TOP SHELF","Jan-2016",160506,59387,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"670","THE TOP SHELF","All-2015",1297960,467006,"Spokane County","Retailer since Jan 2015","http://www.502data.com//license/414716"
"671","ROYAL'S CANNABIS","Sep-2016",328703,121620,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"672","ROYAL'S CANNABIS","Aug-2016",307620,113819,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"673","ROYAL'S CANNABIS","Jul-2016",315854,116866,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"674","ROYAL'S CANNABIS","Jun-2016",279301,103341,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"675","ROYAL'S CANNABIS","May-2016",235838,87260,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"676","ROYAL'S CANNABIS","Apr-2016",227869,84312,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"677","ROYAL'S CANNABIS","Mar-2016",206685,76473,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"678","ROYAL'S CANNABIS","Feb-2016",189109,69970,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"679","ROYAL'S CANNABIS","Jan-2016",141893,52500,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"680","ROYAL'S CANNABIS","All-2015",809711,292634,"Spokane County","Retailer since Mar 2015","http://www.502data.com//license/415132"
"681","CLUTCH CANNABIS","Sep-2016",321138,118821,"King County","Retailer since Dec 2014","http://www.502data.com//license/413803"
"682","CLUTCH CANNABIS","Aug-2016",296513,109710,"King County","Retailer since Dec 2014","http://www.502data.com//license/413803"
"683","CLUTCH CANNABIS","Jul-2016",298842,110572,"King County","Retailer since Dec 2014","http://www.502data.com//license/413803"
"684","CLUTCH CANNABIS","Jun-2016",226837,83930,"King County","Retailer since Dec 2014","http://www.502data.com//license/413803"
"685","CLUTCH CANNABIS","May-2016",226029,83631,"King County","Retailer since Dec 2014","http://www.502data.com//license/413803"
"686","CLUTCH CANNABIS","Apr-2016",213087,78842,"King County","Retailer since Dec 2014","http://www.502data.com//license/413803"
"687","CLUTCH CANNABIS","Mar-2016",212120,78484,"King County","Retailer since Dec 2014","http://www.502data.com//license/413803"
"688","CLUTCH CANNABIS","Feb-2016",191723,70938,"King County","Retailer since Dec 2014","http://www.502data.com//license/413803"
"689","CLUTCH CANNABIS","Jan-2016",188643,69798,"King County","Retailer since Dec 2014","http://www.502data.com//license/413803"
